"","ProvinceCode","HHID","indiv.no","relationship","sex","age","nationality","residence.state","student","literate","edu.code","marrital.state","curr.job.year","curr.job.month","job.year","job.month","second.job.code","second.job.status","prev.job.code","prev.job.status","leaving.reason","not.ready.working","week.status","preference.type","preference.sec","weight","IW15_Yearly","activity.state","quarter","ProvinceName","Region","job.field","second.job.position","second.job.field","prev.job.position","prev.job.field","Year","ID"
"421",30,"9430101646",3,"Child","Female",20,"Iran","In-Iran",TRUE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,144.8045,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301016463"
"422",30,"9430101647",1,"Head","Male",43,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",10,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.45425,NA,"Employed",2,"Alborz","Urban","Building and Related Trade (excluding electricians)",NA,NA,NA,NA,1394,"139494301016471"
"423",30,"9430101647",2,"Spouse","Female",37,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,144.8045,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301016472"
"424",30,"9430101647",3,"Child","Female",14,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,144.8045,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301016473"
"425",30,"9430101647",4,"Child","Female",9,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.333,NA,NA,2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301016474"
"426",30,"9430101647",5,"Child","Female",1,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.333,NA,NA,2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301016475"
"427",30,"9430101648",1,"Head","Male",50,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",25,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.45425,NA,"Employed",2,"Alborz","Urban","Building and Related Trade (excluding electricians)",NA,NA,NA,NA,1394,"139494301016481"
"428",30,"9430101648",2,"Spouse","Female",42,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,144.8045,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301016482"
"429",30,"9430101648",3,"Child","Female",18,"Iran","In-Iran",TRUE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,144.8045,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301016483"
"430",30,"9430101648",4,"Child","Female",10,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,144.8045,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301016484"
"431",30,"9430101648",5,"Child","Female",8,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.333,NA,NA,2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301016485"
"432",30,"9430101649",1,"Head","Female",40,"Iran","In-Iran",FALSE,TRUE,"Middle","Divorced",1,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.8045,NA,"Employed",1,"Alborz","Urban","Agricultural, Forestry and Fishery Labourers",NA,NA,NA,NA,1394,"139494301016491"
"433",30,"9430101649",2,"Child","Male",22,"Iran","In-Iran",TRUE,TRUE,"Pre","Bachelor",1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.45425,NA,"Employed",1,"Alborz","Urban","Drivers and Mobile Plant",NA,NA,NA,NA,1394,"139494301016492"
"434",30,"9430101649",3,"Child","Female",17,"Iran","In-Iran",FALSE,TRUE,"Middle","Bachelor",0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.8045,NA,"Employed",1,"Alborz","Urban","Agricultural, Forestry and Fishery Labourers",NA,NA,NA,NA,1394,"139494301016493"
"435",30,"9430101650",1,"Head","Male",61,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,150.45425,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301016501"
"436",30,"9430101650",2,"Spouse","Female",58,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,144.8045,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301016502"
"437",30,"9430101650",3,"Child","Female",39,"Iran","In-Iran",FALSE,FALSE,NA,"Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,144.8045,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301016503"
"438",30,"9430101651",1,"Head","Male",43,"Afghan","In-Iran",FALSE,FALSE,NA,"Married",2,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.45425,NA,"Employed",1,"Alborz","Urban","Mining, Construction, Manufacturing and Transport",NA,NA,NA,NA,1394,"139494301016511"
"439",30,"9430101651",2,"Spouse","Female",31,"Afghan","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,144.8045,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301016512"
"440",30,"9430101651",3,"Child","Male",17,"Afghan","In-Iran",TRUE,TRUE,"High","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,150.45425,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301016513"
"441",30,"9430101651",4,"Child","Female",12,"Afghan","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,144.8045,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301016514"
"442",30,"9430101651",5,"Child","Male",8,"Afghan","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.30325,NA,NA,1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301016515"
"443",30,"9430101734",1,"Head","Male",35,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",4,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.204,NA,"Employed",4,"Alborz","Urban","Sales",NA,NA,NA,NA,1394,"139494301017341"
"444",30,"9430101734",2,"Spouse","Female",36,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,101.2535,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301017342"
"445",30,"9430101734",3,"Child","Female",17,"Iran","In-Iran",TRUE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,101.2535,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301017343"
"446",30,"9430101734",4,"Child","Female",10,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,101.2535,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301017344"
"447",30,"9430101735",1,"Head","Male",26,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",3,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.204,NA,"Employed",4,"Alborz","Urban","Agricultural, Forestry and Fishery Labourers",NA,NA,NA,NA,1394,"139494301017351"
"448",30,"9430101735",2,"Spouse","Female",25,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,101.2535,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301017352"
"449",30,"9430101736",1,"Head","Male",53,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,105.204,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301017361"
"450",30,"9430101736",2,"Spouse","Female",55,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,101.2535,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301017362"
"451",30,"9430101737",1,"Head","Male",39,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.204,NA,"Employed",3,"Alborz","Urban","Agricultural, Forestry and Fishery Labourers",NA,NA,NA,NA,1394,"139494301017371"
"452",30,"9430101737",2,"Spouse","Female",40,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,101.2535,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301017372"
"453",30,"9430101737",3,"Child","Female",19,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,101.2535,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301017373"
"454",30,"9430101737",4,"Child","Female",18,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,101.2535,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301017374"
"455",30,"9430101737",5,"Child","Female",14,"Iran","In-Iran",FALSE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,101.2535,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301017375"
"456",30,"9430101737",6,"Child","Female",13,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,101.2535,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301017376"
"457",30,"9430101739",1,"Head","Male",42,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",5,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.204,NA,"Employed",3,"Alborz","Urban","Teaching",NA,NA,NA,NA,1394,"139494301017391"
"458",30,"9430101739",2,"Spouse","Female",40,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,101.2535,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301017392"
"459",30,"9430101739",3,"Child","Male",15,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,105.204,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301017393"
"460",30,"9430101739",4,"Child","Male",13,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,105.204,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301017394"
"461",30,"9430107836",1,"Head","Female",83,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,95.8935,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301078361"
"462",30,"9430107837",1,"Head","Male",31,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",10,0,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.92775,NA,"Employed",3,"Alborz","Urban","Building and Related Trade (excluding electricians)",NA,NA,NA,NA,1394,"139494301078371"
"463",30,"9430107837",2,"Spouse","Female",24,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,113.4995,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301078372"
"464",30,"9430107837",3,"Child","Female",1,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.5355,NA,NA,3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301078373"
"465",30,"9430107838",1,"Head","Male",33,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",2,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.92775,NA,"Employed",3,"Alborz","Urban","General and Keyboard",NA,NA,NA,NA,1394,"139494301078381"
"466",30,"9430107838",2,"Spouse","Female",25,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,113.4995,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301078382"
"467",30,"9430107838",3,"Child","Female",4,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.5355,NA,NA,3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301078383"
"468",30,"9430107839",1,"Head","Male",40,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",17,0,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.92775,NA,"Employed",3,"Alborz","Urban","General and Keyboard",NA,NA,NA,NA,1394,"139494301078391"
"469",30,"9430107839",2,"Spouse","Female",36,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.4995,NA,"Employed",3,"Alborz","Urban","Teaching",NA,NA,NA,NA,1394,"139494301078392"
"470",30,"9430107839",3,"Child","Male",14,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,117.92775,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301078393"
"471",30,"9430107839",4,"Child","Female",3,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.5355,NA,NA,3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301078394"
"472",30,"9430107846",1,"Head","Male",57,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",6,0,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.92775,NA,"Employed",2,"Alborz","Urban","Personal Services",NA,NA,NA,NA,1394,"139494301078461"
"473",30,"9430107846",2,"Spouse","Female",50,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,113.4995,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301078462"
"474",30,"9430107846",3,"Child","Female",16,"Iran","In-Iran",TRUE,TRUE,"High","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,113.4995,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301078463"
"475",30,"9430107847",1,"Head","Male",31,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",4,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.92775,NA,"Employed",2,"Alborz","Urban","Electrical and Electronics Trades",NA,NA,NA,NA,1394,"139494301078471"
"476",30,"9430107847",2,"Spouse","Female",21,"Iran","In-Iran",FALSE,TRUE,"College","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,113.4995,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301078472"
"477",30,"9430107847",3,"Child","Male",1,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.94475,NA,NA,2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301078473"
"478",30,"9430107848",1,"Head","Female",67,"Iran","In-Iran",FALSE,FALSE,NA,"Divorced",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,95.8935,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301078481"
"479",30,"9430107850",1,"Head","Female",69,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,95.8935,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301078501"
"480",30,"9430107851",1,"Head","Female",69,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,95.8935,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301078511"
"481",30,"9430107934",1,"Head","Male",26,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",0,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.64775,NA,"Employed",4,"Alborz","Urban","Metal, Machinery and Related Trades",NA,NA,NA,NA,1394,"139494301079341"
"482",30,"9430107934",2,"Spouse","Female",20,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,123.81675,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079342"
"483",30,"9430107934",3,"Child","Female",0,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.6745,NA,NA,4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079343"
"484",30,"9430107935",1,"Head","Male",34,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",3,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.64775,NA,"Employed",4,"Alborz","Urban","Personal Services",NA,NA,NA,NA,1394,"139494301079351"
"485",30,"9430107935",2,"Spouse","Female",26,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,123.81675,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079352"
"486",30,"9430107935",3,"Child","Female",6,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.6745,NA,NA,4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079353"
"487",30,"9430107935",4,"Child","Female",1,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.6745,NA,NA,4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079354"
"488",30,"9430107936",1,"Head","Male",50,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",4,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.64775,NA,"Employed",4,"Alborz","Urban","Vehicle Drivers",NA,NA,NA,NA,1394,"139494301079361"
"489",30,"9430107936",2,"Spouse","Female",49,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,123.81675,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079362"
"490",30,"9430107936",3,"Child","Male",23,"Iran","In-Iran",TRUE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,128.64775,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079363"
"491",30,"9430107937",1,"Head","Male",39,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",16,0,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.64775,NA,"Employed",3,"Alborz","Urban","Teaching",NA,NA,NA,NA,1394,"139494301079371"
"492",30,"9430107937",2,"Spouse","Female",36,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,123.81675,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079372"
"493",30,"9430107937",3,"Child","Male",15,"Iran","In-Iran",TRUE,TRUE,"High","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,128.64775,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079373"
"494",30,"9430107937",4,"Child","Male",4,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.93875,NA,NA,3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079374"
"495",30,"9430107938",1,"Head","Male",40,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",17,0,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.64775,NA,"Employed",3,"Alborz","Urban","Electrical and Electronics Trades",NA,NA,NA,NA,1394,"139494301079381"
"496",30,"9430107938",2,"Spouse","Female",33,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,123.81675,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079382"
"497",30,"9430107938",3,"Child","Male",11,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,128.64775,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079383"
"498",30,"9430107939",1,"Head","Male",42,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",16,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.64775,NA,"Employed",3,"Alborz","Urban","Science and Engineering Associate",NA,NA,NA,NA,1394,"139494301079391"
"499",30,"9430107939",2,"Spouse","Female",36,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,123.81675,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079392"
"500",30,"9430107939",3,"Child","Female",18,"Iran","In-Iran",TRUE,TRUE,"College","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,123.81675,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079393"
"501",30,"9430107939",4,"Child","Male",11,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,128.64775,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079394"
"502",30,"9430107939",5,"Child","Male",5,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.93875,NA,NA,3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079395"
"503",30,"9430107946",1,"Head","Male",45,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",21,0,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.64775,NA,"Employed",2,"Alborz","Urban","Business and Administration",NA,NA,NA,NA,1394,"139494301079461"
"504",30,"9430107946",2,"Spouse","Female",41,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,123.81675,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079462"
"505",30,"9430107946",3,"Child","Female",12,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,123.81675,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079463"
"506",30,"9430107946",4,"Child","Female",6,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.6745,NA,NA,2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079464"
"507",30,"9430107947",1,"Head","Male",42,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",14,6,18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.64775,NA,"Employed",2,"Alborz","Urban","Metal, Machinery and Related Trades",NA,NA,NA,NA,1394,"139494301079471"
"508",30,"9430107947",2,"Spouse","Female",39,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,123.81675,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079472"
"509",30,"9430107947",3,"Child","Female",7,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.6745,NA,NA,2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079473"
"510",30,"9430107948",1,"Head","Male",27,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",3,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.64775,NA,"Employed",2,"Alborz","Urban","Science and Engineering Associate",NA,NA,NA,NA,1394,"139494301079481"
"511",30,"9430107948",2,"Spouse","Female",20,"Iran","In-Iran",TRUE,TRUE,"College","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,123.81675,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079482"
"512",30,"9430107949",1,"Head","Male",52,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",14,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.64775,NA,"Employed",1,"Alborz","Urban","Personal Services",NA,NA,NA,NA,1394,"139494301079491"
"513",30,"9430107949",2,"Spouse","Female",50,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,123.81675,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079492"
"514",30,"9430107950",1,"Head","Male",38,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",8,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.64775,NA,"Employed",1,"Alborz","Urban","Vehicle Drivers",NA,NA,NA,NA,1394,"139494301079501"
"515",30,"9430107950",2,"Spouse","Female",34,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,123.81675,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301079502"
